"","X12_13_02_U133A_Mer_Latin_Square_Expt6_R1","X12_13_02_U133A_Mer_Latin_Square_Expt6_R2","X12_13_02_U133A_Mer_Latin_Square_Expt6_R3","X12_13_02_U133A_Mer_Latin_Square_Expt7_R1","X12_13_02_U133A_Mer_Latin_Square_Expt7_R2","X12_13_02_U133A_Mer_Latin_Square_Expt7_R3"
"217062_at",8.51357690933243,10.1232743649355,10.2951233670254,6.4577642008931,7.84546473639247,7.46775441596367
"217063_x_at",27.0570540729803,71.1974436369005,10.7354459715385,71.0004098922845,68.299322705407,55.6128114504248
"217065_at",81.5542560984216,60.5416869300775,78.7333201804639,43.8284584020338,47.303370500946,57.8277509762356
"217066_s_at",77.9135245059224,29.7223579970075,30.2825944832538,31.2084229361658,23.5412561093187,28.4810275622371
"217067_s_at",2.47405317165686,24.408872657394,6.72464402934389,6.04618862873302,5.89385835429057,16.2257200586537
"217068_at",29.319304282352,53.6570014047141,30.1488691950193,73.2612094628893,42.0540100106821,50.3053059805693
"217069_at",6.36909935541888,5.16360273028153,21.457965405466,9.45342092185631,5.94987672094499,7.93044205468327
"217070_at",14.4605357223689,9.04571385377136,13.5426746730713,13.8308414129344,33.5654413179241,20.9456605488868
"217071_s_at",6.86219314328687,4.95796726100927,17.9126251561544,22.2505027951239,39.0632322766027,5.26218911374622
"217072_at",70.368204376589,175.761227362732,90.9506092426931,87.4037525097432,133.730787643048,67.3956846259262
"217073_x_at",61.8931249501402,78.8118127761077,51.1627581080587,48.9437602901145,71.0385214149008,55.3547816118076
"217074_at",19.3777489663015,22.0538330126044,24.3596326382349,18.2042289478929,18.9105588008688,15.900806230678
"217075_x_at",16.1865875487382,3.12779350339606,6.93750566211298,19.5060299492562,3.15802495721905,3.5452897569995
"217076_s_at",9.9353588535511,10.3365641521943,4.97957380703089,4.59048480154253,5.6888237768692,6.25711267016648
"217077_s_at",67.5366226656823,142.025683687063,10.3385323017021,73.2125911297644,22.5619575725663,86.6253336916583
"217078_s_at",6.99808270774024,5.81980454702563,6.17165878287616,2.78281846481828,5.05675614278013,4.62624348520519
"217079_at",6.83958394919694,9.27183426866266,7.63391135316895,7.04255658489914,6.70574606910698,9.96427104321256
"217080_s_at",263.834650270766,241.986589919319,219.398934219613,237.447671043695,243.432838492214,249.707068437017
"217081_at",29.1608080273722,34.0713581404456,29.9451128713448,32.0110021813434,66.0529866954304,101.708386067538
"217082_at",15.1436388593969,118.617161007509,45.9423552019379,70.7519994259988,106.810245277538,101.160192401478
"217083_at",5.83433578203321,7.86916354563442,8.15988144988213,4.52776417905879,4.96262312361352,9.10406004972888
"217084_at",4.13608652640973,21.3408300523933,3.14378192986298,5.35824225720971,4.84143732916055,9.68444460989657
"217085_at",32.6988418870507,51.6219385359541,16.4671450517883,25.8232066393446,9.30939805304994,51.5764138631187
"217086_at",7.00540784309381,7.08128398454891,4.38389698927095,4.15693766579631,5.31541079066797,6.84300549487259
"217087_at",98.101805746881,104.346707381981,31.8462108756696,86.0599551143603,143.53831138125,45.8928321614466
"217088_s_at",7.15906047429125,9.30381350496522,15.3005457494,5.85619230207859,11.4413985928248,8.61897710710502
"217090_at",49.0735994169283,70.6102054560189,49.4525746778471,72.9572610445104,72.8291614471034,88.0927408578337
"217091_at",20.8063576860437,26.5174302927608,18.041574994834,5.40381735137453,7.13898622171055,41.987974777019
"217092_x_at",3554.87801751153,2624.34069539863,2880.65063200162,4683.77837086597,3491.50759186695,3404.06156339165
"217093_at",54.8620371765404,39.6129878013609,20.064731250351,33.6881623960466,7.27269702195615,29.8790928090089
"217094_s_at",290.7669431429,223.215504071519,278.082427512121,310.020394645186,296.387351012457,309.924916590987
"217095_x_at",40.6011762001786,27.8932197414106,19.77230138163,22.3299329675349,46.0843192424533,22.7519656327344
"217096_at",77.5355069432867,95.158923193955,14.4613791229714,8.93511175264155,24.6511967157155,23.8057705555257
"217097_s_at",201.779478003576,172.17966301897,199.487413685334,227.182076814447,235.255658805974,213.930458884342
"217098_s_at",10.7572467340093,12.4297888762058,6.65758219357831,26.8701776154577,6.18630259644375,9.43414734418218
"217099_s_at",852.7847947166,876.82232078866,372.227103855485,869.521484773972,763.484644351212,780.407673624503
"217100_s_at",299.289099081005,354.950311398744,266.661772997996,336.648277091355,299.9829715513,285.889126702698
"217101_at",6.18894026664078,5.62765393650449,34.9489204348423,5.17123482056808,11.0980507421264,8.02715427299331
"217102_at",230.968176662162,227.672657448448,120.726639720695,139.353430882013,115.486154744476,130.869996346489
"217103_at",3.97990141780989,11.4438201616173,4.15152963983047,6.42143131613667,2.95921378090086,8.48534245575609
"217104_at",81.2813738859251,62.0307541243723,54.8494578692997,40.8547145445582,23.6744357836475,16.6285583590553
"217105_at",22.8541089636732,24.896456235194,23.2139514770883,14.5883438233624,29.0610862885963,50.0939210966075
"217106_x_at",1147.4446560231,1053.50415108621,1181.55425861895,1153.90985360233,1125.06768261154,1039.69224349044
"217107_at",97.6635082599363,246.027494260748,185.997908233573,43.2684689128766,200.569192467012,140.808186444593
"217108_at",11.8508780760115,19.0543773038779,8.4474295530602,11.7697595325628,16.1336536251169,16.9498815427021
"217109_at",7.06908292469702,12.7855117990595,7.27173107715066,24.3067136387455,18.174433106455,9.14908211990061
"217110_s_at",15.2956284559,7.14357186846955,2.47698433331526,33.0479033676438,8.96343203824485,4.05104925927245
"217111_at",43.4211044400115,8.87144879881139,49.2625928994203,43.3005237813325,18.5485642866522,48.5572410175762
"217112_at",14.6477537842863,19.9356771159077,8.49017341670592,9.52270163676257,14.2915578257924,17.6678912269751
"217113_at",93.4404571221619,16.7911802711659,53.4695227621814,51.223439939717,43.539283162026,42.7017198907224
"217114_at",62.9901279976471,128.638177113941,95.6161972655688,122.52967268525,76.8441708934907,108.63059896524
"217115_at",19.1384243092182,34.7578252115743,5.45329638525372,9.07402511486207,20.8566514281136,19.7467770923417
"217117_x_at",226.95645599615,296.901374336392,170.001367850261,294.211855362698,296.324304257273,301.968193740345
"217118_s_at",1422.02590311977,1339.88847972675,1344.46401039244,1288.87137710532,1321.22267765773,1279.13741798835
"217119_s_at",92.2013215822683,72.0923089482309,55.8249114861075,17.5446841310023,30.1597634082159,45.9770837577135
"217120_s_at",166.69002374453,239.76900767063,170.754530226096,196.42584534604,212.261423190394,223.764668687428
"217121_at",128.134965106021,170.280646625417,168.407616571291,82.3497943943793,123.216092421409,119.824015815881
"217122_s_at",711.92051683723,814.038766306211,722.726445250188,817.310820939423,906.48775953129,751.601153381493
"217123_x_at",6.1217312627728,5.6193284046446,9.51676681528185,6.54428479366426,4.62231903045781,7.74596319880978
"217124_at",185.018384267891,152.082116104315,164.387169690044,186.753302537604,117.45677076094,138.642847002866
"217125_at",322.73305904493,235.804285126882,235.092583985531,303.827023071122,281.132486168812,292.566333886789
"217126_at",10.0041627606691,54.6573675377517,7.63854886514576,5.81024510431509,2.63755934017926,7.82267371542565
"217127_at",216.566539455668,126.720101603597,148.056495538987,229.805817196037,125.892282335988,355.701499926699
"217128_s_at",168.148090017612,196.363356073454,138.079667118329,195.612644799671,174.01317413451,192.671448258623
"217129_at",84.1825938427392,70.3696197201704,50.2463057310905,30.9510066295272,32.5534288160717,89.5222097321602
"217130_at",91.1050073506111,87.6600427102133,69.3866872195535,108.045896714318,110.480746235788,86.0238806740369
"217131_at",3.66057243786596,14.0007624228341,3.29892988621347,91.721180963448,70.7960069806063,36.6774976110847
"217132_at",33.3408068277943,53.6495498135307,21.1649391241654,18.8031148530368,15.7733594337535,39.2728719377061
"217133_x_at",102.783025724658,91.4458684444944,69.1205433077187,129.316699693649,97.0143373978065,144.553591566542
"217134_at",27.451710864154,36.979633618644,17.0689124757873,40.8648759716206,23.1545209354332,29.4454217055711
"217135_x_at",240.43535007554,279.491683874928,253.952400487895,228.377599895788,271.115349322919,291.838715550344
"217136_at",53.3911231496045,48.2352670655214,80.9863600524231,87.7866143487673,63.5858358133651,57.745477777523
"217137_x_at",32.9507519684691,18.008842435865,17.1085760734876,47.4804202229052,18.8696865146342,17.4078351320642
"217138_x_at",8.39338378768045,7.49117215954679,6.43984288090901,10.4131020958561,8.90053817611316,18.1275768581826
"217139_at",202.762012202282,134.663097256399,172.616251317748,199.456596071387,191.785534597138,238.51473426265
"217140_s_at",4493.16531785146,4437.41591977867,4496.47953032941,4279.01393425289,4526.1696462406,4359.08115713388
"217141_at",31.2142266131494,20.6144909281216,31.2998918029741,3.70668888593105,20.5062131944112,20.9235833963199
"217142_at",416.396001872393,478.103568875591,325.249245940462,424.162463908805,425.19386673994,435.919689801676
"217143_s_at",25.3661224844807,78.0640080119759,23.330132867252,37.3145033595192,30.7867024309393,30.7324314250249
"217144_at",1825.53555978712,1416.34635252623,1576.99922932016,2173.16339665327,1870.30522705007,2019.87609610846
"217145_at",10.8227397686878,23.2058720368717,16.5010694736899,23.3216310620416,7.32504472933531,53.9573486925705
"217146_at",4.91827118858603,7.41040946910627,4.89214576898821,11.3898389079563,9.46494222401666,8.43440659984694
"217147_s_at",0.956163937517767,42.9604069776768,17.7083228969277,3.13991494113895,3.48569546601272,1.33370802674356
"217148_x_at",30.1109034264707,31.2690845206898,24.8024624987852,25.753560469077,36.8703691868936,32.7158197465195
"217149_x_at",320.982318902669,445.870118735599,265.991171568086,380.532853293236,259.837964725654,405.291123096032
"217150_s_at",117.285831840229,225.130671714659,120.679434229344,90.0335118370182,137.993726759637,181.840106052079
"217151_at",2.49751455839602,3.51467305340116,13.5926108605522,3.37631155247335,3.74073052001219,3.53413118573383
"217152_at",46.7571777001761,19.2138916581648,3.4715004004765,5.25214002768477,8.95826779446161,5.02183223387709
"217153_at",57.2029146327819,58.9842714615865,98.1022318590713,99.0236149133592,29.9297126488166,90.4694144270427
"217154_s_at",7.05190791836738,18.43225855902,9.07929253535228,10.595679114049,11.4695772107041,13.1992473947229
"217155_at",67.6623435506123,74.9546049348028,43.8369229241169,34.0553180039423,45.7958456283043,55.1452050916383
"217156_at",163.150415212362,211.009572638513,185.737762572344,257.591251391252,179.959291561161,229.203143052669
"217157_x_at",107.241508233959,87.2711348868977,80.6807397163396,91.5183611844919,59.5937440001893,111.904197746241
"217158_at",191.866997248077,32.0040689746134,51.6657162106466,103.59302713432,133.468582148026,107.619048623877
"217159_x_at",32.3499264900359,35.4951975496051,17.6936321645395,29.8360024553462,29.5326982399612,27.8377238323187
"217160_at",14.9169253774038,17.1963587985365,13.1761716844389,15.9612600045059,21.3028935160355,26.4196937625698
"217161_x_at",85.5062571720864,34.2501366675643,146.608740335378,66.5519504956112,114.426173706334,41.1647755405828
"217162_at",17.1759642127669,16.5844323887849,11.8537555797688,10.1602790302729,16.0980597707397,27.5194391736603
"217163_at",20.3363812401902,30.1070301017958,14.4236107335628,15.7616909691435,71.9865207782223,6.94428979436992
"217164_at",58.0220533291278,74.0068767647761,47.4374255790011,56.838405909886,51.2713164318019,22.9286130614627
"217165_x_at",3228.42164463392,2848.70003473989,3173.42356762489,3157.53080363799,3085.48625658328,2118.06341160746
"217166_at",73.921169120721,91.6085758745195,59.5659459975837,109.517091554399,115.483676304193,78.0627876425007
"217167_x_at",56.0946090785619,31.2488369564373,124.66727791454,75.731186113945,33.2163467229399,32.9297567540126
"217168_s_at",2018.59788134193,1854.8924573178,2008.77400400095,1643.37272968798,1580.73277357403,1644.83650401036
"217169_at",15.7674390800625,24.4761263858572,18.2332933587074,60.1840330882725,9.86453607535182,12.5069906618201
"217170_at",19.8781397701785,18.4846731572232,14.683894035216,21.5322252399104,18.2752278177734,23.0107533086082
"217171_at",115.029566248866,51.2828604467501,100.789088155524,100.327646783608,15.4630653163735,111.672912255248
"217172_at",10.4402350522459,17.4938083223405,13.2626525706361,8.34593430696111,16.8944560365666,15.4241147066884
"217173_s_at",209.590902286498,238.302459259899,322.717763019721,247.878990302484,245.964570950724,267.243401690416
"217174_s_at",4.28109995045332,10.065871619036,26.0578438294617,12.4565528296706,5.91106990071631,16.3406560828576
"217175_at",8.85047162197673,26.5739830949355,26.7144865491783,5.71862389504471,5.22927199847929,10.9168272043798
"217176_s_at",342.952238684385,365.818171459712,361.094978149002,427.257424170917,350.378780052108,408.198741898811
"217177_s_at",10.3494730576979,17.7287966153223,33.5720959869697,6.48978377042959,4.80036303882246,34.3136542086733
"217178_at",69.2002922706226,99.0300686202054,8.64416082611048,39.0328850069469,51.574304289515,41.160576978731
"217179_x_at",67.4965113471829,133.17925922685,76.5399701652389,60.5940301301486,115.720289397273,82.7492315362007
"217180_at",87.5610978067575,136.562801357474,27.8970851953631,33.3343705720082,23.3782163164225,38.8045813847008
"217181_at",13.5160753480005,7.65677230215744,9.6703328252911,7.70259795468658,11.1402788575165,12.3996479335477
"217182_at",18.148903171747,21.4078350088461,18.8179162900568,48.1653958616082,22.3557061561917,12.9561506619406
"217183_at",15.9512181002129,24.3916599170146,15.1500602191075,36.5612621548034,28.4446536647458,26.6219134009749
"217184_s_at",136.620716584107,79.7362398626215,139.443816568977,97.7773239639361,157.492026649599,84.3618793963723
"217185_s_at",236.955781100443,212.160232339396,201.750084748668,184.97969208993,333.357417438481,265.645007164289
"217186_at",26.2077247169753,50.1461212549819,16.6605329346609,14.2694472004273,27.8425340399223,19.4898499131191
"217187_at",159.710143976423,176.047654885715,167.353226852487,78.4061004868961,153.325550673902,201.188550279789
"217188_s_at",681.245813849785,722.518860006209,679.073556299211,665.083634761333,671.986137968301,559.23114331008
"217189_s_at",267.810247883095,280.600801685222,257.330893659814,290.537145638636,299.931044032955,315.64048332283
"217190_x_at",13.4815891357,46.6358348558941,49.579103199978,36.3565344059488,46.6183390247615,49.9156829428335
"217191_x_at",146.125378726917,167.186467164414,145.053413876431,199.373159165239,298.435847084251,235.410964915861
"217192_s_at",40.4224242671491,81.9332537423062,65.6904311928029,86.7963095132781,77.7775114541313,46.3156171265972
"217193_x_at",29.8672065252225,268.49146595756,28.0458585795025,186.852539495477,129.491263455337,123.880006014838
"217194_at",3.0437790472052,3.87103888239177,0.540001226339292,9.35967339914626,12.367443689344,21.0823470194417
"217195_at",28.6196310483648,19.7895487126618,65.3628955696162,48.7836056582133,35.4139568656177,55.5465948865779
